
episode,successRate,timeRemaining,seekCount,velocity,range
10,S,4999,0,25,2
11,S,4542,3,25,2
12,S,4999,0,25,2
13,S,4856,0,25,2
14,S,4999,0,25,2
15,S,4309,8,25,2
16,S,4999,0,25,2
9,S,4046,0,25,2
10,S,4999,0,25,2
9,S,4330,1,25,2
10,S,4999,0,25,2
11,S,4893,1,25,2
12,S,4999,0,25,2
15,S,4747,0,25,2
16,S,4999,0,25,2
17,S,4959,0,25,2
18,S,4999,0,25,2
19,S,4893,2,25,2
20,S,4999,0,25,2
17,S,3822,15,25,2
18,S,4999,0,25,2
15,S,2853,16,25,2
16,S,4999,0,25,2
19,S,4764,5,25,2
20,S,4999,0,25,2
21,S,3487,36,25,2
22,S,4999,0,25,2
23,S,4915,3,25,2
24,S,4999,0,25,2
25,S,4746,8,25,2
26,S,4999,0,25,2
21,S,4165,22,25,2
22,S,4999,0,25,2
23,S,4611,15,25,2
24,S,4999,0,25,2
11,S,245,106,47,4.199998
12,S,4999,0,47,4.199998
27,S,3119,52,39,3.399999
28,S,4999,0,39,3.399999
16,S,4826,2,56,5.099997
17,S,4999,0,56,5.099997
13,S,841,113,54,4.899997
14,S,4999,0,54,4.899997
11,S,241,113,54,4.899997
12,S,4999,0,54,4.899997
17,S,2006,93,56,5.099997
18,S,4999,0,56,5.099997
8,S,3996,24,65,5.999996
9,S,4999,0,65,5.999996
10,S,4805,3,68,6.299996
11,S,4999,0,68,6.299996
13,S,4716,6,60,5.499997
14,S,4999,0,60,5.499997
15,S,4663,4,58,5.299997
16,S,4999,0,58,5.299997
29,S,4441,11,50,4.499998
30,S,4999,0,50,4.499998
15,S,4780,4,64,5.899996
16,S,4999,0,64,5.899996
17,S,4686,7,71,6.599996
18,S,4999,0,71,6.599996
13,S,3840,19,66,6.099996
14,S,4999,0,66,6.099996
15,S,4958,1,67,6.199996
16,S,4999,0,67,6.199996
19,S,4765,3,74,6.899995
20,S,4999,0,74,6.899995
17,S,4636,5,72,6.699996
18,S,4999,0,72,6.699996
25,S,1828,64,77,7.199995
26,S,4999,0,77,7.199995
12,S,4138,14,74,6.899995
13,S,4999,0,74,6.899995
27,S,4425,6,83,7.799994
28,S,4999,0,83,7.799994
31,S,3257,29,79,7.399995
32,S,4999,0,79,7.399995
17,S,2743,30,88,8.299995
18,S,4999,0,88,8.299995
19,S,2367,33,89,8.399996
20,S,4999,0,89,8.399996
14,S,3927,7,81,7.599995
15,S,4999,0,81,7.599995
29,S,4239,10,93,8.799997
30,S,4999,0,93,8.799997
12,S,2394,27,95,8.999998
13,S,4999,0,95,8.999998
31,S,4957,1,94,8.899998
32,S,4999,0,94,8.899998
14,S,4974,0,95,8.999998
15,S,4999,0,95,8.999998
33,S,4977,1,95,8.999998
34,S,4999,0,95,8.999998
18,S,1851,42,98,9.299999
19,S,4999,0,98,9.299999
20,S,4954,0,98,9.299999
21,S,4999,0,98,9.299999
22,S,4975,0,98,9.299999
23,S,4999,0,98,9.299999
35,S,4802,2,97,9.199999
36,S,4999,0,97,9.199999
24,S,4899,0,98,9.299999
25,S,4999,0,98,9.299999
33,S,3871,14,93,8.799997
34,S,4999,0,93,8.799997
16,S,4622,4,99,9.4
17,S,4999,0,99,9.4
18,S,4891,1,100,9.5
19,S,4999,0,100,9.5
20,S,4756,2,102,9.700001
21,S,4999,0,102,9.700001
35,S,4540,2,95,8.999998
36,S,4999,0,95,8.999998
21,S,3992,10,99,9.4
22,S,4999,0,99,9.4
23,S,4742,0,99,9.4
24,S,4999,0,99,9.4
19,S,3585,15,103,9.800001
20,S,4999,0,103,9.800001
16,S,3572,14,95,8.999998
17,S,4999,0,95,8.999998
22,S,4361,7,109,10.4
23,S,4999,0,109,10.4
37,S,3816,12,109,10.4
38,S,4999,0,109,10.4
21,S,1550,39,113,10.8
22,S,4999,0,113,10.8
39,S,4748,0,109,10.4
40,S,4999,0,109,10.4
23,S,4766,1,114,10.90001
24,S,4999,0,114,10.90001
25,S,4939,1,115,11.00001
26,S,4999,0,115,11.00001
37,S,3533,16,111,10.6
38,S,4999,0,111,10.6
24,S,3999,9,118,11.30001
25,S,4999,0,118,11.30001
26,S,4897,0,118,11.30001
27,S,4999,0,118,11.30001
26,S,2766,22,120,11.50001
27,S,4999,0,120,11.50001
39,S,4700,3,114,10.90001
40,S,4999,0,114,10.90001
28,S,4892,1,119,11.40001
29,S,4999,0,119,11.40001
41,S,4001,9,118,11.30001
42,S,4999,0,118,11.30001
19,S,739,45,117,11.20001
20,S,4999,0,117,11.20001
21,S,4821,2,119,11.40001
22,S,4999,0,119,11.40001
18,S,3305,15,110,10.5
19,S,4999,0,110,10.5
41,S,4565,3,117,11.20001
42,S,4999,0,117,11.20001
21,S,3106,18,121,11.60001
22,S,4999,0,121,11.60001
23,S,4858,1,122,11.70001
24,S,4999,0,122,11.70001
28,S,4360,6,126,12.10001
29,S,4999,0,126,12.10001
25,S,4856,1,123,11.80001
26,S,4999,0,123,11.80001
20,S,4626,6,116,11.10001
21,S,4999,0,116,11.10001
22,S,4953,0,116,11.10001
23,S,4999,0,116,11.10001
43,S,4181,7,125,12.00001
44,S,4999,0,125,12.00001
45,S,4894,0,125,12.00001
46,S,4999,0,125,12.00001
23,S,4239,8,127,12.20001
24,S,4999,0,127,12.20001
25,S,2384,25,124,11.90001
26,S,4999,0,124,11.90001
30,S,4347,5,131,12.60001
27,S,3142,15,130,12.50001
28,S,4999,0,130,12.50001
31,S,4999,0,131,12.60001
43,S,4100,6,123,11.80001
44,S,4999,0,123,11.80001
29,S,4905,1,131,12.60001
30,S,4999,0,131,12.60001
30,S,3694,9,128,12.30001
31,S,4999,0,128,12.30001
27,S,4377,6,129,12.40001
28,S,4999,0,129,12.40001
27,S,4712,2,126,12.10001
28,S,4999,0,126,12.10001
45,S,4885,1,124,11.90001
46,S,4999,0,124,11.90001
24,S,4374,4,120,11.50001
25,S,4999,0,120,11.50001
32,S,4862,2,130,12.50001
33,S,4999,0,130,12.50001
47,S,4537,4,129,12.40001
48,S,4999,0,129,12.40001
34,S,4941,1,131,12.60001
35,S,4999,0,131,12.60001
25,S,4539,2,129,12.40001
26,S,4999,0,129,12.40001
27,S,4993,0,129,12.40001
28,S,4999,0,129,12.40001
29,S,4814,2,131,12.60001
30,S,4999,0,131,12.60001
29,S,4645,5,131,12.60001
30,S,4999,0,131,12.60001
29,S,4572,4,133,12.80001
30,S,4999,0,133,12.80001
31,S,4391,5,136,13.10001
32,S,4999,0,136,13.10001
36,S,4399,7,138,13.30001
37,S,4999,0,138,13.30001
31,S,4590,4,137,13.20001
32,S,4999,0,137,13.20001
33,S,4751,0,136,13.10001
34,S,4999,0,136,13.10001
31,S,4552,2,133,12.80001
32,S,4999,0,133,12.80001
33,S,4938,1,138,13.30001
34,S,4999,0,138,13.30001
32,S,3954,6,137,13.20001
33,S,4999,0,137,13.20001
38,S,4815,1,139,13.40001
39,S,4999,0,139,13.40001
26,S,4095,11,131,12.60001
27,S,4999,0,131,12.60001
33,S,4844,1,134,12.90001
34,S,4999,0,134,12.90001
34,S,4829,0,137,13.20001
35,S,4999,0,137,13.20001
35,S,4753,1,139,13.40001
36,S,4999,0,139,13.40001
35,S,4853,2,136,13.10001
36,S,4999,0,136,13.10001
36,S,4711,0,137,13.20001
37,S,4999,0,137,13.20001
37,S,4705,1,137,13.20001
38,S,4999,0,137,13.20001
40,S,4449,5,144,13.90002
41,S,4999,0,144,13.90002
38,S,4848,1,138,13.30001
39,S,4999,0,138,13.30001
31,S,3801,12,143,13.80002
32,S,4999,0,143,13.80002
39,S,4850,1,138,13.30001
40,S,4999,0,138,13.30001
40,S,4833,2,140,13.50002
41,S,4999,0,140,13.50002
42,S,4875,2,142,13.70002
43,S,4999,0,142,13.70002
28,S,4103,13,144,13.90002
29,S,4999,0,144,13.90002
33,S,4633,3,146,14.10002
34,S,4999,0,146,14.10002
37,S,4111,6,145,14.00002
38,S,4999,0,145,14.00002
30,S,4709,1,145,14.00002
31,S,4999,0,145,14.00002
35,S,3646,16,152,14.70002
36,S,4999,0,152,14.70002
44,S,4643,1,143,13.80002
45,S,4999,0,143,13.80002
49,S,2928,19,148,14.30002
50,S,4999,0,148,14.30002
32,S,4933,0,145,14.00002
33,S,4999,0,145,14.00002
46,S,4793,1,144,13.90002
47,S,4999,0,144,13.90002
34,S,4743,0,145,14.00002
35,S,4999,0,145,14.00002
35,S,4378,3,149,14.40002
36,S,4999,0,149,14.40002
48,S,4800,1,145,14.00002
49,S,4999,0,145,14.00002
37,S,4900,1,150,14.50002
38,S,4999,0,150,14.50002
36,S,4767,2,147,14.20002
37,S,4999,0,147,14.20002
37,S,4288,4,156,15.10002
38,S,4999,0,156,15.10002
50,S,4600,4,149,14.40002
51,S,4999,0,149,14.40002
39,S,4841,2,158,15.30002
40,S,4999,0,158,15.30002
39,S,4526,5,155,15.00002
40,S,4999,0,155,15.00002
41,S,3437,12,150,14.50002
42,S,4999,0,150,14.50002
47,S,1898,34,158,15.30002
48,S,4999,0,158,15.30002
42,S,3058,16,160,15.50002
43,S,4999,0,160,15.50002
43,S,4668,2,152,14.70002
44,S,4999,0,152,14.70002
41,S,4443,4,162,15.70002
42,S,4999,0,162,15.70002
44,S,4697,2,162,15.70002
45,S,4999,0,162,15.70002
39,S,3049,20,165,16.00002
40,S,4999,0,165,16.00002
46,S,4748,3,165,16.00002
47,S,4999,0,165,16.00002
51,S,2938,19,167,16.20003
52,S,4999,0,167,16.20003
49,S,3927,8,166,16.10003
50,S,4999,0,166,16.10003
53,S,4860,1,168,16.30003
54,S,4999,0,168,16.30003
38,S,3267,13,160,15.50002
39,S,4999,0,160,15.50002
52,S,3510,12,161,15.60002
53,S,4999,0,161,15.60002
41,S,4378,7,172,16.70003
42,S,4999,0,172,16.70003
40,S,4515,4,164,15.90002
43,S,3657,9,171,16.60003
41,S,4999,0,164,15.90002
44,S,4999,0,171,16.60003
41,S,3170,14,169,16.40003
42,S,4999,0,169,16.40003
43,S,4893,1,170,16.50003
44,S,4999,0,170,16.50003
51,S,4134,6,172,16.70003
52,S,4999,0,172,16.70003
53,S,4907,1,173,16.80003
54,S,4999,0,173,16.80003
48,S,3788,9,174,16.90003
49,S,4999,0,174,16.90003
45,S,4692,2,173,16.80003
46,S,4999,0,173,16.80003
42,S,4634,4,168,16.30003
43,S,4999,0,168,16.30003
50,S,4855,0,174,16.90003
51,S,4999,0,174,16.90003
52,S,4937,1,175,17.00003
53,S,4999,0,175,17.00003
43,S,4122,3,175,17.00003
44,S,4999,0,175,17.00003
55,S,3817,7,175,17.00003
56,S,4999,0,175,17.00003
55,S,4518,4,177,17.20003
56,S,4999,0,177,17.20003
57,S,4973,0,177,17.20003
58,S,4999,0,177,17.20003
45,S,4750,0,175,17.00003
46,S,4999,0,175,17.00003
59,S,4910,1,178,17.30003
60,S,4999,0,178,17.30003
54,S,3664,11,172,16.70003
55,S,4999,0,172,16.70003
47,S,4905,1,176,17.10003
48,S,4999,0,176,17.10003
56,S,4919,1,173,16.80003
57,S,4999,0,173,16.80003
49,S,4861,0,176,17.10003
50,S,4999,0,176,17.10003
58,S,4903,0,173,16.80003
59,S,4999,0,173,16.80003
61,S,4714,4,182,17.70003
62,S,4999,0,182,17.70003
45,S,3959,7,177,17.20003
46,S,4999,0,177,17.20003
57,S,4372,5,180,17.50003
58,S,4999,0,180,17.50003
63,S,4698,3,185,18.00003
64,S,4999,1,186,18.10003
47,S,3786,9,182,17.70003
48,S,4999,0,182,17.70003
65,S,4925,0,186,18.10003
66,S,4999,0,186,18.10003
60,S,4334,3,176,17.10003
61,S,4999,0,176,17.10003
59,S,4534,4,184,17.90003
60,S,4999,0,184,17.90003
67,S,4802,1,187,18.20003
68,S,4999,0,187,18.20003
44,S,3597,11,179,17.40003
45,S,4999,0,179,17.40003
49,S,4674,0,182,17.70003
50,S,4999,0,182,17.70003
61,S,4814,1,185,18.00003
62,S,4999,0,185,18.00003
51,S,4047,5,181,17.60003
52,S,4999,0,181,17.60003
47,S,4093,5,182,17.70003
48,S,4999,1,183,17.80003
62,S,4623,4,180,17.50003
63,S,4999,0,180,17.50003
49,S,4943,0,183,17.80003
50,S,4999,0,183,17.80003
69,S,4528,3,190,18.50003
70,S,4999,0,190,18.50003
71,S,4961,1,191,18.60003
72,S,4999,0,191,18.60003
53,S,4724,1,182,17.70003
54,S,4999,0,182,17.70003
51,S,4875,0,183,17.80003
52,S,4999,0,183,17.80003
63,S,4641,3,188,18.30003
64,S,4999,0,188,18.30003
73,S,4963,0,191,18.60003
74,S,4999,0,191,18.60003
46,S,4407,4,183,17.80003
47,S,4999,0,183,17.80003
75,S,4906,1,192,18.70004
76,S,4999,0,192,18.70004
64,S,4649,4,184,17.90003
65,S,4999,0,184,17.90003
51,S,4370,0,182,17.70003
52,S,4999,0,182,17.70003
55,S,4757,0,182,17.70003
56,S,4999,0,182,17.70003
53,S,4839,2,184,17.90003
54,S,4999,0,184,17.90003
48,S,4669,1,184,17.90003
49,S,4999,0,184,17.90003
53,S,4463,3,186,18.10003
54,S,4999,0,186,18.10003
65,S,4453,2,190,18.50003
66,S,4999,0,190,18.50003
77,S,4531,1,193,18.80004
78,S,4999,0,193,18.80004
66,S,4528,2,186,18.10003
67,S,4999,0,186,18.10003
68,S,4996,0,186,18.10003
69,S,4999,0,186,18.10003
79,S,4716,1,194,18.90004
80,S,4999,0,194,18.90004
50,S,4558,1,185,18.00003
51,S,4999,0,185,18.00003
54,S,2292,17,192,18.70004
55,S,4999,0,192,18.70004
55,S,4393,3,187,18.20003
56,S,4999,0,187,18.20003
67,S,4506,4,194,18.90004
68,S,4999,0,194,18.90004
57,S,4880,0,187,18.20003
58,S,4999,0,187,18.20003
81,S,4711,0,194,18.90004
82,S,4999,0,194,18.90004
70,S,4398,2,188,18.30003
71,S,4999,0,188,18.30003
69,S,4763,2,196,19.10004
70,S,4999,0,196,19.10004
46,S,4915,0,153,14.80002
47,S,4999,1,154,14.90002
72,S,4814,2,190,18.50003
73,S,4999,0,190,18.50003
56,S,4351,4,196,19.10004
57,S,4999,0,196,19.10004
48,S,4724,2,156,15.10002
49,S,4999,0,156,15.10002
71,S,4576,4,200,19.50004
72,S,4999,0,200,19.50004
74,S,4679,2,192,18.70004
75,S,4999,0,192,18.70004
58,S,4795,1,197,19.20004
59,S,4999,0,197,19.20004
59,S,4296,6,193,18.80004
60,S,4999,0,193,18.80004
76,S,4913,1,193,18.80004
77,S,4999,0,193,18.80004
52,S,3976,4,189,18.40003
53,S,4999,0,189,18.40003
83,S,4246,6,200,19.50004
84,S,4999,0,200,19.50004
73,S,4585,2,202,19.70004
74,S,4999,0,202,19.70004
61,S,4664,0,193,18.80004
78,S,4707,2,195,19.00004
62,S,4999,0,193,18.80004
79,S,4999,0,195,19.00004
85,S,4752,1,201,19.60004
80,S,4993,0,195,19.00004
86,S,4999,0,201,19.60004
81,S,4999,0,195,19.00004
55,S,3353,11,197,19.20004
56,S,4999,0,197,19.20004
57,S,3036,13,195,19.00004
58,S,4999,0,195,19.00004
75,S,4911,1,203,19.80004
76,S,4999,0,203,19.80004
82,S,4797,1,196,19.10004
83,S,4999,0,196,19.10004
50,S,4238,6,162,15.70002
51,S,4999,0,162,15.70002
54,S,4463,2,191,18.60003
55,S,4999,0,191,18.60003
77,S,4771,2,205,20.00004
78,S,4999,0,205,20.00004
52,S,4928,1,163,15.80002
53,S,4999,0,163,15.80002
63,S,4452,4,197,19.20004
64,S,4999,0,197,19.20004
57,S,4347,4,201,19.60004
58,S,4999,0,201,19.60004
79,S,4561,1,206,20.00004
80,S,4999,0,206,20.00004
87,S,4226,3,204,19.90004
88,S,4999,0,204,19.90004
59,S,4173,6,201,19.60004
60,S,4999,0,201,19.60004
65,S,4671,2,199,19.40004
66,S,4999,0,199,19.40004
56,S,4377,4,195,19.00004
57,S,4999,0,195,19.00004
54,S,4404,2,165,16.00002
55,S,4999,0,165,16.00002
61,S,4913,0,201,19.60004
62,S,4999,0,201,19.60004
58,S,4890,0,195,19.00004
59,S,4999,0,195,19.00004
67,S,4798,0,199,19.40004
68,S,4999,0,199,19.40004
59,S,4592,2,203,19.80004
60,S,4999,0,203,19.80004
60,S,3462,11,208,20.00004
61,S,4999,0,208,20.00004
63,S,4680,1,202,19.70004
64,S,4999,0,202,19.70004
56,S,4636,1,166,16.10003
57,S,4999,0,166,16.10003
69,S,4766,1,200,19.50004
70,S,4999,0,200,19.50004
81,S,4399,2,208,20.00004
82,S,4999,0,208,20.00004
61,S,4741,3,206,20.00004
62,S,4999,0,206,20.00004
84,S,3857,6,202,19.70004
85,S,4999,0,202,19.70004
58,S,4873,1,167,16.20003
59,S,4999,0,167,16.20003
89,S,4288,5,209,20.00004
90,S,4999,0,209,20.00004
60,S,4499,3,198,19.30004
61,S,4999,0,198,19.30004
71,S,4753,2,202,19.70004
72,S,4999,0,202,19.70004
73,S,4976,0,202,19.70004
74,S,4999,0,202,19.70004
63,S,4637,2,208,20.00004
64,S,4999,0,208,20.00004
62,S,4444,4,212,20.00004
63,S,4999,0,212,20.00004
62,S,4782,0,198,19.30004
63,S,4999,0,198,19.30004
83,S,4518,2,210,20.00004
84,S,4999,0,210,20.00004
64,S,4865,2,214,20.00004
65,S,4999,0,214,20.00004
75,S,4690,1,203,19.80004
76,S,4999,0,203,19.80004
91,S,4580,1,210,20.00004
92,S,4999,0,210,20.00004
66,S,4930,0,214,20.00004
67,S,4999,0,214,20.00004
77,S,4796,1,204,19.90004
78,S,4999,0,204,19.90004
79,S,4979,0,204,19.90004
80,S,4999,0,204,19.90004
65,S,4101,5,207,20.00004
66,S,4999,0,207,20.00004
85,S,4608,2,212,20.00004
86,S,4999,0,212,20.00004
93,S,4703,2,212,20.00004
94,S,4999,0,212,20.00004
65,S,4500,3,211,20.00004
66,S,4999,0,211,20.00004
67,S,4860,0,211,20.00004
68,S,4999,0,211,20.00004
60,S,4000,8,175,17.00003
61,S,4999,0,175,17.00003
64,S,4286,4,202,19.70004
65,S,4999,0,202,19.70004
62,S,4920,1,176,17.10003
63,S,4999,0,176,17.10003
86,S,3811,7,209,20.00004
87,S,4999,0,209,20.00004
68,S,4246,4,218,20.00004
69,S,4999,0,218,20.00004
81,S,4370,4,208,20.00004
82,S,4999,0,208,20.00004
67,S,4385,2,209,20.00004
68,S,4999,0,209,20.00004
83,S,4935,1,209,20.00004
84,S,4999,0,209,20.00004
95,S,4321,7,219,20.00004
96,S,4999,0,219,20.00004
88,S,4611,2,211,20.00004
89,S,4999,0,211,20.00004
64,S,4516,4,180,17.50003
65,S,4999,0,180,17.50003
87,S,4103,5,217,20.00004
88,S,4999,0,217,20.00004
70,S,4527,2,220,20.00004
71,S,4999,0,220,20.00004
97,S,4667,3,222,20.00004
98,S,4999,0,222,20.00004
69,S,4130,6,217,20.00004
70,S,4999,0,217,20.00004
69,S,4456,4,213,20.00004
70,S,4999,0,213,20.00004
66,S,4633,2,182,17.70003
67,S,4999,0,182,17.70003
72,S,4747,1,221,20.00004
73,S,4999,0,221,20.00004
99,S,4814,1,223,20.00004
100,S,4999,0,223,20.00004
71,S,4874,1,214,20.00004
72,S,4999,0,214,20.00004
73,S,4897,0,214,20.00004
74,S,4999,0,214,20.00004
89,S,4502,3,220,20.00004
90,S,4999,0,220,20.00004
68,S,4731,1,183,17.80003
69,S,4999,0,183,17.80003
101,S,4754,0,223,20.00004
102,S,4999,0,223,20.00004
75,S,4900,1,215,20.00004
76,S,4999,0,215,20.00004
71,S,4546,3,220,20.00004
72,S,4999,0,220,20.00004
74,S,4726,2,223,20.00004
75,S,4999,0,223,20.00004
76,S,4962,0,223,20.00004
77,S,4999,0,223,20.00004
70,S,4857,2,185,18.00003
71,S,4999,0,185,18.00003
91,S,4826,1,221,20.00004
92,S,4999,0,221,20.00004
78,S,4941,1,224,20.00004
79,S,4999,0,224,20.00004
73,S,4880,1,221,20.00004
74,S,4999,0,221,20.00004
72,S,4900,1,186,18.10003
73,S,4999,0,186,18.10003
66,S,3580,9,211,20.00004
67,S,4999,0,211,20.00004
85,S,3942,7,216,20.00004
86,S,4999,0,216,20.00004
103,S,4777,2,225,20.00004
104,S,4999,0,225,20.00004
75,S,4895,0,221,20.00004
76,S,4999,0,221,20.00004
105,S,4783,1,226,20.00004
106,S,4999,0,226,20.00004
80,S,4565,3,227,20.00004
81,S,4999,0,227,20.00004
90,S,3566,9,220,20.00004
91,S,4999,0,220,20.00004
77,S,4288,4,225,20.00004
78,S,4999,0,225,20.00004
87,S,4255,6,222,20.00004
88,S,4999,0,222,20.00004
68,S,4149,5,216,20.00004
69,S,4999,0,216,20.00004
77,S,3899,7,222,20.00004
78,S,4999,0,222,20.00004
79,S,4802,1,226,20.00004
80,S,4999,0,226,20.00004
82,S,4365,5,232,20.00004
83,S,4999,0,232,20.00004
89,S,4582,3,225,20.00004
90,S,4999,0,225,20.00004
74,S,3789,10,196,19.10004
75,S,4999,0,196,19.10004
92,S,4288,6,226,20.00004
93,S,4999,0,226,20.00004
107,S,3890,7,233,20.00004
108,S,4999,0,233,20.00004
91,S,4815,1,226,20.00004
92,S,4999,0,226,20.00004
84,S,4579,2,234,20.00004
85,S,4999,0,234,20.00004
93,S,3451,16,237,20.00004
94,S,4999,0,237,20.00004
86,S,4912,0,234,20.00004
87,S,4999,0,234,20.00004
70,S,4364,2,218,20.00004
71,S,4999,0,218,20.00004
94,S,4686,3,229,20.00004
93,S,4837,1,227,20.00004
95,S,4999,0,229,20.00004
94,S,4999,0,227,20.00004
96,S,4953,0,229,20.00004
97,S,4999,0,229,20.00004
88,S,4871,0,234,20.00004
89,S,4999,0,234,20.00004
72,S,4865,1,219,20.00004
73,S,4999,0,219,20.00004
95,S,4806,0,237,20.00004
96,S,4999,0,237,20.00004
90,S,4932,0,234,20.00004
91,S,4999,0,234,20.00004
95,S,4824,0,227,20.00004
96,S,4999,0,227,20.00004
76,S,4496,3,199,19.40004
77,S,4999,0,199,19.40004
78,S,4959,0,199,19.40004
79,S,4999,0,199,19.40004
79,S,4109,4,226,20.00004
80,S,4999,0,226,20.00004
98,S,4712,2,231,20.00004
99,S,4999,0,231,20.00004
92,S,4814,0,234,20.00004
93,S,4999,0,234,20.00004
81,S,4874,1,227,20.00004
82,S,4999,0,227,20.00004
80,S,4816,1,200,19.50004
81,S,4999,0,200,19.50004
100,S,4915,0,231,20.00004
101,S,4999,0,231,20.00004
81,S,3976,6,232,20.00004
82,S,4999,0,232,20.00004
97,S,4712,1,228,20.00004
98,S,4999,0,228,20.00004
99,S,4862,1,229,20.00004
100,S,4999,0,229,20.00004
94,S,4733,0,234,20.00004
95,S,4999,0,234,20.00004
97,S,4445,4,241,20.00004
98,S,4999,0,241,20.00004
83,S,4763,1,233,20.00004
84,S,4999,0,233,20.00004
82,S,4716,0,200,19.50004
83,S,4999,0,200,19.50004
102,S,4626,3,234,20.00004
103,S,4999,0,234,20.00004
96,S,4825,1,235,20.00004
97,S,4999,0,235,20.00004
98,S,4883,1,236,20.00004
99,S,4999,0,236,20.00004
85,S,4690,1,234,20.00004
86,S,4999,0,234,20.00004
101,S,4596,1,230,20.00004
102,S,4999,0,230,20.00004
74,S,4045,9,228,20.00004
75,S,4999,0,228,20.00004
104,S,4714,0,234,20.00004
105,S,4999,0,234,20.00004
103,S,4921,1,231,20.00004
104,S,4999,0,231,20.00004
99,S,4545,3,244,20.00004
100,S,4999,0,244,20.00004
83,S,4169,6,233,20.00004
84,S,4999,0,233,20.00004
105,S,4858,1,232,20.00004
106,S,4999,0,232,20.00004
106,S,4755,1,235,20.00004
107,S,4999,0,235,20.00004
85,S,4882,3,236,20.00004
86,S,4999,0,236,20.00004
101,S,4773,2,246,20.00004
102,S,4999,0,246,20.00004
109,S,3438,13,246,20.00004
110,S,4999,0,246,20.00004
100,S,4517,2,238,20.00004
101,S,4999,0,238,20.00004
108,S,4881,0,235,20.00004
109,S,4999,0,235,20.00004
107,S,4686,1,233,20.00004
108,S,4999,0,233,20.00004
84,S,4115,5,205,20.00004
85,S,4999,0,205,20.00004
87,S,4757,0,236,20.00004
88,S,4999,0,236,20.00004
110,S,4794,1,236,20.00004
111,S,4999,0,236,20.00004
76,S,4339,3,231,20.00004
77,S,4999,0,231,20.00004
109,S,4802,2,235,20.00004
110,S,4999,0,235,20.00004
86,S,4770,3,208,20.00004
87,S,4999,0,208,20.00004
78,S,4878,1,232,20.00004
79,S,4999,0,232,20.00004
112,S,4759,1,237,20.00004
113,S,4999,0,237,20.00004
103,S,4463,2,248,20.00004
104,S,4999,0,248,20.00004
111,S,4723,0,235,20.00004
112,S,4999,0,235,20.00004
