
episode,successRate,timeRemaining,seekCount,velocity,range
11,S,4362,0,56.5,16.70003
12,S,4999,0,56.5,16.80003
14,S,4327,0,58,17.60003
15,S,4999,0,58,17.70003
19,S,3908,0,54.75,16.80003
20,S,4999,0,54.75,16.90003
12,S,3143,10,58.25,17.50003
13,S,4999,0,58.25,17.60003
16,S,3968,3,58.75,18.10003
17,S,4999,0,58.75,18.20003
21,S,4140,0,54.75,17.00003
22,S,4999,0,54.75,17.10003
14,S,3879,0,58.25,17.70003
15,S,4999,0,58.25,17.80003
12,S,3948,2,56.75,16.90003
13,S,4999,0,56.75,17.00003
24,S,4484,0,58,18.60003
25,S,4999,0,58,18.70004
18,S,3820,0,58.75,18.30003
19,S,4999,0,58.75,18.40003
15,S,1407,10,58.25,17.80003
16,S,4999,0,58.25,17.90003
14,S,4215,0,56.75,17.10003
15,S,4999,0,56.75,17.20003
13,S,2398,8,58.5,17.70003
14,S,4999,0,58.5,17.80003
20,S,4452,0,58.75,18.50003
21,S,4999,0,58.75,18.60003
23,S,3195,0,54.75,17.20003
24,S,4999,0,54.75,17.30003
16,S,4381,0,56.75,17.30003
17,S,4999,0,56.75,17.40003
16,S,3295,0,58.25,17.90003
17,S,4999,0,58.25,18.00003
26,S,3770,0,58,18.80004
27,S,4999,0,58,18.90004
15,S,4077,0,58.5,17.90003
16,S,4999,0,58.5,18.00003
22,S,4382,1,59,18.80004
23,S,4999,0,59,18.90004
25,S,4342,0,54.75,17.40003
26,S,4999,0,54.75,17.50003
18,S,4528,0,58.25,18.10003
19,S,4999,0,58.25,18.20003
28,S,4390,0,58,19.00004
29,S,4999,0,58,19.10004
17,S,3398,5,59.5,18.50003
18,S,4999,0,59.5,18.60003
20,S,4621,0,58.25,18.30003
21,S,4999,0,58.25,18.40003
24,S,4222,0,59,19.00004
25,S,4999,0,59,19.10004
30,S,4423,0,58,19.20004
31,S,4999,0,58,19.30004
27,S,3794,0,54.75,17.60003
28,S,4999,0,54.75,17.70003
20,S,4455,0,60.5,19.20004
21,S,4999,0,60.5,19.30004
19,S,4058,0,59.5,18.70004
20,S,4999,0,59.5,18.80004
32,S,4557,0,58,19.40004
33,S,4999,0,58,19.50004
18,S,2737,4,57.75,17.90003
19,S,4999,0,57.75,18.00003
29,S,4093,0,54.75,17.80003
30,S,4999,0,54.75,17.90003
21,S,4193,2,60,19.10004
22,S,4999,0,60,19.20004
22,S,3231,1,58.5,18.60003
23,S,4999,0,58.5,18.70004
17,S,2495,5,59.75,18.60003
18,S,4999,0,59.75,18.70004
22,S,3842,0,60.5,19.40004
23,S,4999,0,60.5,19.50004
31,S,4236,0,54.75,18.00003
32,S,4999,0,54.75,18.10003
24,S,4482,0,60.5,19.60004
25,S,4999,0,60.5,19.70004
23,S,3965,1,60.25,19.40004
24,S,4999,0,60.25,19.50004
34,S,3080,0,58,19.60004
35,S,4999,0,58,19.70004
14,S,1225,19,59,18.00003
15,S,4999,0,59,18.10003
24,S,3638,0,58.5,18.80004
25,S,4999,0,58.5,18.90004
33,S,4031,0,54.75,18.20003
34,S,4999,0,54.75,18.30003
26,S,4087,0,60.5,19.80004
27,S,4999,0,60.5,19.90004
25,S,4140,0,60.25,19.60004
26,S,4999,0,60.25,19.70004
26,S,1355,10,61.5,20.00004
27,S,4999,0,61.5,20.00004
35,S,4403,0,54.75,18.40003
36,S,4999,0,54.75,18.50003
36,S,3685,0,58,19.80004
37,S,4999,0,58,19.90004
16,S,3594,0,59,18.20003
17,S,4999,0,59,18.30003
19,S,2246,4,60.75,19.20004
20,S,4999,0,60.75,19.30004
26,S,3468,0,58.5,19.00004
27,S,4999,0,58.5,19.10004
28,S,3838,1,61.75,20.00004
29,S,4999,0,61.75,20.00004
37,S,3641,0,54.75,18.60003
38,S,4999,0,54.75,18.70004
28,S,2988,1,60.75,20.00004
29,S,4999,0,60.75,20.00004
21,S,4159,0,60.75,19.40004
22,S,4999,0,60.75,19.50004
30,S,4419,0,61.75,20.00004
31,S,4999,0,61.75,20.00004
23,S,4515,0,60.75,19.60004
24,S,4999,0,60.75,19.70004
28,S,3514,0,58.5,19.20004
29,S,4999,0,58.5,19.30004
18,S,3098,0,59,18.40003
19,S,4999,0,59,18.50003
32,S,4124,0,61.75,20.00004
33,S,4999,0,61.75,20.00004
38,S,2498,7,59.75,20.00004
39,S,4999,0,59.75,20.00004
25,S,4234,0,60.75,19.80004
26,S,4999,0,60.75,19.90004
30,S,4231,0,58.5,19.40004
31,S,4999,0,58.5,19.50004
34,S,4433,0,61.75,20.00004
35,S,4999,0,61.75,20.00004
39,S,3314,0,54.75,18.80004
20,S,4277,0,59,18.60003
21,S,4999,0,59,18.70004
40,S,4999,0,54.75,18.90004
21,S,4219,0,59.75,19.00004
22,S,4999,0,59.75,19.10004
27,S,3936,0,60.75,20.00004
28,S,4999,0,60.75,20.00004
22,S,4173,0,59,18.80004
23,S,4999,0,59,18.90004
41,S,4004,0,54.75,19.00004
42,S,4999,0,54.75,19.10004
32,S,3870,0,58.5,19.60004
33,S,4999,0,58.5,19.70004
36,S,3880,0,61.75,20.00004
37,S,4999,0,61.75,20.00004
23,S,3769,0,59.75,19.20004
24,S,4999,0,59.75,19.30004
43,S,4516,0,54.75,19.20004
44,S,4999,0,54.75,19.30004
24,S,4339,0,59,19.00004
25,S,4999,0,59,19.10004
38,S,4406,1,62,20.00004
39,S,4999,0,62,20.00004
45,S,4131,0,54.75,19.40004
46,S,4999,0,54.75,19.50004
30,S,1028,10,63.25,20.00004
31,S,4999,0,63.25,20.00004
40,S,4252,0,62,20.00004
41,S,4999,0,62,20.00004
29,S,3120,1,61,20.00004
30,S,4999,0,61,20.00004
34,S,3439,0,58.5,19.80004
35,S,4999,0,58.5,19.90004
42,S,4672,0,62,20.00004
43,S,4999,0,62,20.00004
26,S,3647,0,59,19.20004
27,S,4999,0,59,19.30004
32,S,4390,0,63.25,20.00004
33,S,4999,0,63.25,20.00004
40,S,1537,7,61.5,20.00004
41,S,4999,0,61.5,20.00004
44,S,4417,0,62,20.00004
45,S,4999,0,62,20.00004
28,S,4369,0,59,19.40004
29,S,4999,0,59,19.50004
25,S,2636,4,60.75,19.80004
26,S,4999,0,60.75,19.90004
36,S,3977,3,59.25,20.00004
37,S,4999,0,59.25,20.00004
28,S,2795,2,63.75,20.00004
29,S,4999,0,63.75,20.00004
34,S,4061,0,63.25,20.00004
35,S,4999,0,63.25,20.00004
46,S,4125,0,62,20.00004
47,S,4999,0,62,20.00004
42,S,3667,0,61.5,20.00004
43,S,4999,0,61.5,20.00004
47,S,2951,5,56,20.00004
48,S,4999,0,56,20.00004
36,S,4204,0,63.25,20.00004
37,S,4999,0,63.25,20.00004
48,S,4396,0,62,20.00004
49,S,4999,0,62,20.00004
30,S,3708,2,64.25,20.00004
31,S,4999,0,64.25,20.00004
30,S,3387,0,59,19.60004
31,S,4999,0,59,19.70004
49,S,4106,1,56.25,20.00004
50,S,4999,0,56.25,20.00004
44,S,4065,0,61.5,20.00004
45,S,4999,0,61.5,20.00004
31,S,2300,3,61.75,20.00004
32,S,4999,0,61.75,20.00004
50,S,4425,0,62,20.00004
51,S,4999,0,62,20.00004
32,S,4554,0,64.25,20.00004
33,S,4999,0,64.25,20.00004
27,S,3101,1,61,20.00004
28,S,4999,0,61,20.00004
46,S,4661,0,61.5,20.00004
47,S,4999,0,61.5,20.00004
38,S,2977,1,59.5,20.00004
39,S,4999,0,59.5,20.00004
38,S,3972,0,63.25,20.00004
39,S,4999,0,63.25,20.00004
32,S,4027,0,59,19.80004
33,S,4999,0,59,19.90004
34,S,4406,0,64.25,20.00004
35,S,4999,0,64.25,20.00004
52,S,4017,0,62,20.00004
53,S,4999,0,62,20.00004
34,S,4382,1,59.25,20.00004
35,S,4999,0,59.25,20.00004
40,S,3951,0,63.25,20.00004
41,S,4999,0,63.25,20.00004
48,S,3845,0,61.5,20.00004
49,S,4999,0,61.5,20.00004
29,S,3626,1,61.25,20.00004
30,S,4999,0,61.25,20.00004
36,S,4172,0,64.25,20.00004
37,S,4999,0,64.25,20.00004
33,S,3169,1,62,20.00004
34,S,4999,0,62,20.00004
40,S,3474,0,59.5,20.00004
41,S,4999,0,59.5,20.00004
42,S,4489,0,63.25,20.00004
43,S,4999,0,63.25,20.00004
36,S,4379,0,59.25,20.00004
37,S,4999,0,59.25,20.00004
54,S,3808,0,62,20.00004
55,S,4999,0,62,20.00004
38,S,4056,0,64.25,20.00004
39,S,4999,0,64.25,20.00004
50,S,3742,0,61.5,20.00004
51,S,4999,0,61.5,20.00004
44,S,4193,0,63.25,20.00004
45,S,4999,0,63.25,20.00004
31,S,3762,0,61.25,20.00004
32,S,4999,0,61.25,20.00004
46,S,4701,0,63.25,20.00004
47,S,4999,0,63.25,20.00004
56,S,4086,0,62,20.00004
57,S,4999,0,62,20.00004
40,S,4242,0,64.25,20.00004
41,S,4999,0,64.25,20.00004
35,S,3381,0,62,20.00004
36,S,4999,0,62,20.00004
38,S,3333,0,59.25,20.00004
39,S,4999,0,59.25,20.00004
33,S,4055,0,61.25,20.00004
34,S,4999,0,61.25,20.00004
58,S,4361,0,62,20.00004
59,S,4999,0,62,20.00004
52,S,3669,0,61.5,20.00004
53,S,4999,0,61.5,20.00004
48,S,3839,0,63.25,20.00004
49,S,4999,0,63.25,20.00004
37,S,4055,0,62,20.00004
38,S,4999,0,62,20.00004
40,S,4028,0,59.25,20.00004
41,S,4999,0,59.25,20.00004
60,S,3933,0,62,20.00004
61,S,4999,0,62,20.00004
50,S,4254,0,63.25,20.00004
51,S,4999,0,63.25,20.00004
54,S,3975,0,61.5,20.00004
55,S,4999,0,61.5,20.00004
42,S,1349,7,61.25,20.00004
43,S,4999,0,61.25,20.00004
35,S,3139,2,61.75,20.00004
36,S,4999,0,61.75,20.00004
62,S,4158,0,62,20.00004
63,S,4999,0,62,20.00004
52,S,4214,0,63.25,20.00004
53,S,4999,0,63.25,20.00004
42,S,3811,0,59.25,20.00004
43,S,4999,0,59.25,20.00004
39,S,3492,0,62,20.00004
40,S,4999,0,62,20.00004
52,S,3941,0,58,20.00004
53,S,4999,0,58,20.00004
44,S,4460,0,61.25,20.00004
45,S,4999,0,61.25,20.00004
42,S,1990,0,64.25,20.00004
43,S,4999,0,64.25,20.00004
56,S,3806,0,61.5,20.00004
57,S,4999,0,61.5,20.00004
64,S,4339,1,62.25,20.00004
65,S,4999,0,62.25,20.00004
37,S,3950,0,61.75,20.00004
38,S,4999,0,61.75,20.00004
44,S,4025,0,59.25,20.00004
45,S,4999,0,59.25,20.00004
44,S,4458,0,64.25,20.00004
45,S,4999,0,64.25,20.00004
54,S,3879,0,63.25,20.00004
55,S,4999,0,63.25,20.00004
46,S,4549,0,64.25,20.00004
47,S,4999,0,64.25,20.00004
41,S,3608,0,62,20.00004
42,S,4999,0,62,20.00004
58,S,3902,0,61.5,20.00004
59,S,4999,0,61.5,20.00004
66,S,3889,0,62.25,20.00004
67,S,4999,0,62.25,20.00004
46,S,3509,2,61.75,20.00004
47,S,4999,0,61.75,20.00004
56,S,4174,0,63.25,20.00004
57,S,4999,0,63.25,20.00004
48,S,4483,0,61.75,20.00004
49,S,4999,0,61.75,20.00004
54,S,2720,4,59,20.00004
55,S,4999,0,59,20.00004
68,S,4111,0,62.25,20.00004
69,S,4999,0,62.25,20.00004
48,S,3866,0,64.25,20.00004
49,S,4999,0,64.25,20.00004
58,S,4054,0,63.25,20.00004
59,S,4999,0,63.25,20.00004
46,S,3111,0,59.25,20.00004
47,S,4999,0,59.25,20.00004
60,S,3686,0,61.5,20.00004
61,S,4999,0,61.5,20.00004
43,S,3588,0,62,20.00004
44,S,4999,0,62,20.00004
50,S,4609,0,64.25,20.00004
51,S,4999,0,64.25,20.00004
50,S,4172,3,62.5,20.00004
51,S,4999,0,62.5,20.00004
39,S,2171,2,62.25,20.00004
40,S,4999,0,62.25,20.00004
52,S,4190,1,64.5,20.00004
53,S,4999,0,64.5,20.00004
52,S,4243,0,62.5,20.00004
53,S,4999,0,62.5,20.00004
60,S,3784,0,63.25,20.00004
61,S,4999,0,63.25,20.00004
56,S,3407,0,59,20.00004
57,S,4999,0,59,20.00004
45,S,3772,0,62,20.00004
46,S,4999,0,62,20.00004
48,S,3489,0,59.25,20.00004
49,S,4999,0,59.25,20.00004
70,S,2965,2,62.75,20.00004
71,S,4999,0,62.75,20.00004
62,S,3221,0,61.5,20.00004
63,S,4999,0,61.5,20.00004
58,S,4327,0,59,20.00004
59,S,4999,0,59,20.00004
47,S,4242,0,62,20.00004
48,S,4999,0,62,20.00004
62,S,3895,0,63.25,20.00004
63,S,4999,0,63.25,20.00004
50,S,3859,0,59.25,20.00004
51,S,4999,0,59.25,20.00004
64,S,4128,0,61.5,20.00004
65,S,4999,0,61.5,20.00004
72,S,4019,1,63,20.00004
73,S,4999,0,63,20.00004
60,S,3952,0,59,20.00004
61,S,4999,0,59,20.00004
54,S,2855,3,65.25,20.00004
55,S,4999,0,65.25,20.00004
49,S,3947,0,62,20.00004
50,S,4999,0,62,20.00004
64,S,4184,0,63.25,20.00004
65,S,4999,0,63.25,20.00004
41,S,2527,3,63,20.00004
42,S,4999,0,63,20.00004
52,S,4321,0,59.25,20.00004
53,S,4999,0,59.25,20.00004
66,S,4321,0,61.5,20.00004
67,S,4999,0,61.5,20.00004
54,S,2489,4,63.5,20.00004
55,S,4999,0,63.5,20.00004
62,S,3975,1,59.25,20.00004
63,S,4999,0,59.25,20.00004
51,S,4054,0,62,20.00004
52,S,4999,0,62,20.00004
43,S,4165,0,63,20.00004
44,S,4999,0,63,20.00004
56,S,3801,1,65.5,20.00004
57,S,4999,0,65.5,20.00004
66,S,3788,0,63.25,20.00004
67,S,4999,0,63.25,20.00004
54,S,3945,0,59.25,20.00004
55,S,4999,0,59.25,20.00004
45,S,3851,0,63,20.00004
46,S,4999,0,63,20.00004
68,S,2987,1,61.75,20.00004
69,S,4999,0,61.75,20.00004
53,S,3440,0,62,20.00004
54,S,4999,0,62,20.00004
56,S,2900,2,64,20.00004
57,S,4999,0,64,20.00004
56,S,3702,0,59.25,20.00004
57,S,4999,0,59.25,20.00004
68,S,3647,0,63.25,20.00004
69,S,4999,0,63.25,20.00004
64,S,3138,0,59.25,20.00004
65,S,4999,0,59.25,20.00004
58,S,3375,2,66,20.00004
59,S,4999,0,66,20.00004
60,S,4639,0,66,20.00004
61,S,4999,0,66,20.00004
47,S,3999,0,63,20.00004
48,S,4999,0,63,20.00004
55,S,3926,0,62,20.00004
56,S,4999,0,62,20.00004
70,S,3651,2,62.25,20.00004
71,S,4999,0,62.25,20.00004
70,S,3931,0,63.25,20.00004
71,S,4999,0,63.25,20.00004
58,S,3877,0,59.25,20.00004
59,S,4999,0,59.25,20.00004
66,S,3849,0,59.25,20.00004
67,S,4999,0,59.25,20.00004
60,S,4469,0,59.25,20.00004
61,S,4999,0,59.25,20.00004
72,S,4152,0,63.25,20.00004
73,S,4999,0,63.25,20.00004
49,S,3575,0,63,20.00004
50,S,4999,0,63,20.00004
62,S,4561,0,59.25,20.00004
63,S,4999,0,59.25,20.00004
68,S,4086,0,59.25,20.00004
69,S,4999,0,59.25,20.00004
74,S,4380,0,63.25,20.00004
75,S,4999,0,63.25,20.00004
51,S,4450,0,63,20.00004
52,S,4999,0,63,20.00004
58,S,2363,4,65,20.00004
59,S,4999,0,65,20.00004
64,S,4330,0,59.25,20.00004
65,S,4999,0,59.25,20.00004
72,S,3261,3,63,20.00004
73,S,4999,0,63,20.00004
53,S,4484,1,63.25,20.00004
54,S,4999,0,63.25,20.00004
57,S,2739,0,62,20.00004
58,S,4999,0,62,20.00004
66,S,4333,0,59.25,20.00004
67,S,4999,0,59.25,20.00004
76,S,3823,0,63.25,20.00004
77,S,4999,0,63.25,20.00004
70,S,3386,0,59.25,20.00004
71,S,4999,0,59.25,20.00004
60,S,3622,0,65,20.00004
61,S,4999,0,65,20.00004
59,S,4136,0,62,20.00004
60,S,4999,0,62,20.00004
62,S,4559,0,65,20.00004
63,S,4999,0,65,20.00004
78,S,4258,0,63.25,20.00004
79,S,4999,0,63.25,20.00004
74,S,3136,0,63,20.00004
75,S,4999,0,63,20.00004
64,S,4570,0,65,20.00004
65,S,4999,0,65,20.00004
61,S,4238,0,62,20.00004
62,S,4999,0,62,20.00004
68,S,3310,0,59.25,20.00004
69,S,4999,0,59.25,20.00004
80,S,4082,0,63.25,20.00004
81,S,4999,0,63.25,20.00004
55,S,2437,6,64.75,20.00004
56,S,4999,0,64.75,20.00004
63,S,3916,0,62,20.00004
64,S,4999,0,62,20.00004
72,S,2805,0,59.25,20.00004
73,S,4999,0,59.25,20.00004
66,S,3809,1,65.25,20.00004
67,S,4999,0,65.25,20.00004
76,S,3610,1,63.25,20.00004
77,S,4999,0,63.25,20.00004
82,S,4280,0,63.25,20.00004
83,S,4999,0,63.25,20.00004
63,S,4448,0,67,20.00004
64,S,4999,0,67,20.00004
57,S,4293,0,64.75,20.00004
58,S,4999,0,64.75,20.00004
75,S,660,9,66.75,20.00004
76,S,4999,0,66.75,20.00004
68,S,4580,0,65.25,20.00004
69,S,4999,0,65.25,20.00004
70,S,3401,0,59.25,20.00004
71,S,4999,0,59.25,20.00004
65,S,4369,0,67,20.00004
66,S,4999,0,67,20.00004
84,S,4288,0,63.25,20.00004
85,S,4999,0,63.25,20.00004
77,S,4483,0,66.75,20.00004
78,S,4999,0,66.75,20.00004
59,S,3880,0,64.75,20.00004
60,S,4999,0,64.75,20.00004
72,S,4143,0,59.25,20.00004
73,S,4999,0,59.25,20.00004
74,S,3429,0,59.25,20.00004
75,S,4999,0,59.25,20.00004
79,S,4188,0,66.75,20.00004
80,S,4999,0,66.75,20.00004
67,S,3906,1,67.25,20.00004
68,S,4999,0,67.25,20.00004
86,S,3736,0,63.25,20.00004
87,S,4999,0,63.25,20.00004
70,S,3356,0,65.25,20.00004
71,S,4999,0,65.25,20.00004
78,S,2798,3,64,20.00004
79,S,4999,0,64,20.00004
74,S,4280,0,59.25,20.00004
75,S,4999,0,59.25,20.00004
81,S,4320,0,66.75,20.00004
82,S,4999,0,66.75,20.00004
61,S,3916,1,65,20.00004
62,S,4999,0,65,20.00004
69,S,4186,0,67.25,20.00004
70,S,4999,0,67.25,20.00004
88,S,4394,0,63.25,20.00004
89,S,4999,0,63.25,20.00004
76,S,3855,1,59.5,20.00004
77,S,4999,0,59.5,20.00004
76,S,4349,0,59.25,20.00004
77,S,4999,0,59.25,20.00004
83,S,4391,0,66.75,20.00004
84,S,4999,0,66.75,20.00004
72,S,4033,0,65.25,20.00004
73,S,4999,0,65.25,20.00004
78,S,4662,0,59.5,20.00004
79,S,4999,0,59.5,20.00004
90,S,4377,0,63.25,20.00004
91,S,4999,0,63.25,20.00004
78,S,4432,0,59.25,20.00004
79,S,4999,0,59.25,20.00004
80,S,3583,3,64.75,20.00004
81,S,4999,0,64.75,20.00004
71,S,3972,0,67.25,20.00004
72,S,4999,0,67.25,20.00004
65,S,1181,0,62,20.00004
66,S,4999,0,62,20.00004
85,S,4190,0,66.75,20.00004
86,S,4999,0,66.75,20.00004
80,S,4617,0,59.25,20.00004
81,S,4999,0,59.25,20.00004
63,S,3584,0,65,20.00004
64,S,4999,0,65,20.00004
92,S,4326,0,63.25,20.00004
93,S,4999,0,63.25,20.00004
80,S,4051,0,59.5,20.00004
81,S,4999,0,59.5,20.00004
82,S,4510,0,64.75,20.00004
83,S,4999,0,64.75,20.00004
87,S,4596,0,66.75,20.00004
88,S,4999,0,66.75,20.00004
73,S,4170,0,67.25,20.00004
74,S,4999,0,67.25,20.00004
67,S,4204,0,62,20.00004
68,S,4999,0,62,20.00004
89,S,4479,0,66.75,20.00004
90,S,4999,0,66.75,20.00004
94,S,4039,0,63.25,20.00004
95,S,4999,0,63.25,20.00004
69,S,4628,0,62,20.00004
70,S,4999,0,62,20.00004
84,S,4175,1,65,20.00004
85,S,4999,0,65,20.00004
75,S,4539,0,67.25,20.00004
76,S,4999,0,67.25,20.00004
65,S,3908,0,65,20.00004
66,S,4999,0,65,20.00004
74,S,2694,5,66.5,20.00004
75,S,4999,0,66.5,20.00004
86,S,4283,0,65,20.00004
87,S,4999,0,65,20.00004
91,S,3990,0,66.75,20.00004
92,S,4999,0,66.75,20.00004
82,S,2733,0,59.25,20.00004
83,S,4999,0,59.25,20.00004
96,S,3710,0,63.25,20.00004
97,S,4999,0,63.25,20.00004
71,S,3645,0,62,20.00004
72,S,4999,0,62,20.00004
67,S,3736,1,65.25,20.00004
68,S,4999,0,65.25,20.00004
77,S,3541,3,68,20.00004
78,S,4999,0,68,20.00004
88,S,4149,0,65,20.00004
89,S,4999,0,65,20.00004
93,S,4076,0,66.75,20.00004
94,S,4999,0,66.75,20.00004
98,S,4376,0,63.25,20.00004
99,S,4999,0,63.25,20.00004
69,S,4237,0,65.25,20.00004
70,S,4999,0,65.25,20.00004
84,S,3903,1,59.5,20.00004
85,S,4999,0,59.5,20.00004
73,S,3944,0,62,20.00004
74,S,4999,0,62,20.00004
100,S,4468,0,63.25,20.00004
101,S,4999,0,63.25,20.00004
79,S,4045,0,68,20.00004
80,S,4999,0,68,20.00004
95,S,4213,0,66.75,20.00004
96,S,4999,0,66.75,20.00004
90,S,3965,0,65,20.00004
91,S,4999,0,65,20.00004
86,S,4411,0,59.5,20.00004
87,S,4999,0,59.5,20.00004
92,S,4490,0,65,20.00004
93,S,4999,0,65,20.00004
97,S,4079,0,66.75,20.00004
98,S,4999,0,66.75,20.00004
88,S,4409,0,59.5,20.00004
89,S,4999,0,59.5,20.00004
75,S,3825,2,62.5,20.00004
76,S,4999,0,62.5,20.00004
81,S,3751,0,68,20.00004
82,S,4999,0,68,20.00004
71,S,3372,0,65.25,20.00004
72,S,4999,0,65.25,20.00004
73,S,4503,0,65.25,20.00004
74,S,4999,0,65.25,20.00004
99,S,4067,0,66.75,20.00004
100,S,4999,0,66.75,20.00004
77,S,4079,0,62.5,20.00004
78,S,4999,0,62.5,20.00004
76,S,836,7,68.25,20.00004
77,S,4999,0,68.25,20.00004
102,S,2810,0,63.25,20.00004
103,S,4999,0,63.25,20.00004
83,S,3992,0,68,20.00004
84,S,4999,0,68,20.00004
75,S,4471,0,65.25,20.00004
76,S,4999,0,65.25,20.00004
94,S,3315,0,65,20.00004
95,S,4999,0,65,20.00004
90,S,3664,0,59.5,20.00004
91,S,4999,0,59.5,20.00004
83,S,4111,0,61.75,20.00004
84,S,4999,0,61.75,20.00004
101,S,4366,0,66.75,20.00004
102,S,4999,0,66.75,20.00004
85,S,4492,1,68.25,20.00004
86,S,4999,0,68.25,20.00004
104,S,4341,0,63.25,20.00004
105,S,4999,0,63.25,20.00004
78,S,4171,0,68.25,20.00004
79,S,4999,0,68.25,20.00004
92,S,4352,0,59.5,20.00004
93,S,4999,0,59.5,20.00004
85,S,4366,0,61.75,20.00004
86,S,4999,0,61.75,20.00004
96,S,4041,0,65,20.00004
97,S,4999,0,65,20.00004
77,S,3888,0,65.25,20.00004
78,S,4999,0,65.25,20.00004
87,S,4243,0,68.25,20.00004
88,S,4999,0,68.25,20.00004
103,S,3976,0,66.75,20.00004
104,S,4999,0,66.75,20.00004
106,S,4189,0,63.25,20.00004
107,S,4999,0,63.25,20.00004
79,S,3283,0,62.5,20.00004
80,S,4999,0,62.5,20.00004
80,S,3987,0,68.25,20.00004
81,S,4999,0,68.25,20.00004
105,S,4280,1,67,20.00004
106,S,4999,0,67,20.00004
108,S,4066,0,63.25,20.00004
109,S,4999,0,63.25,20.00004
98,S,3688,0,65,20.00004
82,S,4324,0,68.25,20.00004
99,S,4999,0,65,20.00004
83,S,4999,0,68.25,20.00004
89,S,3814,1,68.5,20.00004
90,S,4999,0,68.5,20.00004
94,S,3187,0,59.5,20.00004
95,S,4999,0,59.5,20.00004
100,S,4611,0,65,20.00004
101,S,4999,0,65,20.00004
110,S,4449,0,63.25,20.00004
111,S,4999,0,63.25,20.00004
79,S,3118,0,65.25,20.00004
80,S,4999,0,65.25,20.00004
96,S,4492,0,59.5,20.00004
97,S,4999,0,59.5,20.00004
107,S,3803,1,67.25,20.00004
108,S,4999,0,67.25,20.00004
84,S,3955,1,68.5,20.00004
85,S,4999,0,68.5,20.00004
91,S,3984,0,68.5,20.00004
92,S,4999,0,68.5,20.00004
87,S,2377,3,62.5,20.00004
88,S,4999,0,62.5,20.00004
102,S,4006,0,65,20.00004
103,S,4999,0,65,20.00004
81,S,2659,0,62.5,20.00004
82,S,4999,0,62.5,20.00004
109,S,4151,0,67.25,20.00004
110,S,4999,0,67.25,20.00004
81,S,3798,0,65.25,20.00004
82,S,4999,0,65.25,20.00004
