
episode,successRate,timeRemaining,agentSuccessCount
23,S,4813,0
59,S,4851,2
26,S,4614,2
60,S,4924,0
13,S,4782,0
32,S,4675,2
14,S,4967,0
27,S,4864,0
7,S,4753,2
43,S,3761,0
0,T,5000,997

episode,successRate,timeRemaining,agentSuccessCount
33,S,4866,0
54,S,4680,4
61,S,4812,2
24,S,4631,2
8,S,4848,0
55,S,4863,0
34,S,4842,0
62,S,4844,0
0,S,4771,1
9,S,4790,0
15,S,4472,2
44,S,4556,2
56,S,4703,2
35,S,4698,2
28,S,4450,4
1,S,4727,0
63,S,4691,2
57,S,4940,0
29,S,4890,2
2,S,4883,0
25,S,4470,2
10,S,4681,4
64,S,4861,0
11,S,4903,0
16,S,4701,2
58,S,4765,0
65,S,4845,2
17,S,4853,2
45,S,4531,4
12,S,4735,2
30,S,4531,2
46,S,4807,0
3,S,4499,6
26,S,4473,2
59,S,4585,4
13,S,4796,0
36,S,4274,2
60,S,4933,0
31,S,4826,2
32,S,4843,2
27,S,4727,2
61,S,4767,2
66,S,4299,2
33,S,4842,0
67,S,4928,0
47,S,4411,4
34,S,4812,0
62,S,4708,0
68,S,4802,0
35,S,4973,0
48,S,4855,2
37,S,4351,4
4,S,4210,6
63,S,4854,2
14,S,4279,4
49,S,4911,0
69,S,4830,2
50,S,4898,0
18,S,3827,10
70,S,4862,0
28,S,4277,6
71,S,4932,0
19,S,4888,0
15,S,4700,2
29,S,4911,0
20,S,4914,0
64,S,4620,2
16,S,4903,0
30,S,4920,0
72,S,4750,0
31,S,4887,0
38,S,4367,2
17,S,4809,0
51,S,4516,0
32,S,4831,0
73,S,4758,0
52,S,4859,2
65,S,4618,0
74,S,4889,0
5,S,4139,6
33,S,4810,0
21,S,4433,4
34,S,4914,0
6,S,4878,0
22,S,4910,0
39,S,4561,0
18,S,4569,2
66,S,4683,0
53,S,4588,4
36,S,3707,12
37,S,4965,0
23,S,4688,0
7,S,4620,2
24,S,4912,0
35,S,4543,4
38,S,4744,2
25,S,4933,0
36,S,4908,0
40,S,4498,2
8,S,4823,0
39,S,4895,0
54,S,4573,0
37,S,4924,0
67,S,4439,2
38,S,4911,0
75,S,4141,6
19,S,4297,4
40,S,4824,2
55,S,4792,0
39,S,4887,0
26,S,4659,2
68,S,4829,0
76,S,4867,0
27,S,4928,0
56,S,4906,0
41,S,4574,2
9,S,4565,4
28,S,4886,0
77,S,4791,0
40,S,4739,4
41,S,4535,2
57,S,4679,4
41,S,4849,0
42,S,4954,0
20,S,4435,2
10,S,4603,2
29,S,4560,4
30,S,4942,0
42,S,4422,4
69,S,4243,4
21,S,4718,2
42,S,4622,2
31,S,4870,0
78,S,4404,4
43,S,4816,0
79,S,4922,0
58,S,4433,4
32,S,4837,0
70,S,4725,2
33,S,4933,0
43,S,4377,2
11,S,4448,4
12,S,4935,0
59,S,4760,0
71,S,4792,2
43,S,4505,4
80,S,4641,2
44,S,4699,2
22,S,4384,4
60,S,4730,2
81,S,4792,2
61,S,4875,2
82,S,4769,0
72,S,4483,2
23,S,4612,2
62,S,4795,0
34,S,4221,6
63,S,4875,0
83,S,4713,2
73,S,4760,2
64,S,4894,0
65,S,4868,0
13,S,3973,8
24,S,4533,4
66,S,4875,0
45,S,4011,6
46,S,4977,0
67,S,4896,0
35,S,4414,4
84,S,4527,4
44,S,3700,6
47,S,4807,0
85,S,4853,0
45,S,4940,0
68,S,4744,2
86,S,4922,0
87,S,4902,0
25,S,4345,6
26,S,4880,0
88,S,4747,2
74,S,3921,4
75,S,4957,0
48,S,4441,6
14,S,4066,8
76,S,4960,0
36,S,4113,6
44,S,2588,16
37,S,4907,0
69,S,4216,6
89,S,4539,2
90,S,4836,0
38,S,4639,2
46,S,3814,10
39,S,4931,0
70,S,4581,4
71,S,4953,0
47,S,4892,0
77,S,4209,4
27,S,4040,8
40,S,4803,0
28,S,4942,0
91,S,4607,2
41,S,4939,0
45,S,4215,4
92,S,4922,0
72,S,4687,2
29,S,4775,2
73,S,4939,0
48,S,4636,2
49,S,3843,10
74,S,4942,0
42,S,4666,2
75,S,4905,0
15,S,3706,0
46,S,4666,4
76,S,4973,0
93,S,4682,4
77,S,4960,0
16,S,4932,0
94,S,4887,0
47,S,4840,0
95,S,4917,0
78,S,4764,2
48,S,4839,0
50,S,4489,4
30,S,4420,2
78,S,4099,6
79,S,4869,0
80,S,4969,0
81,S,4980,0
82,S,4873,0
43,S,4310,4
51,S,4512,4
17,S,4121,8
44,S,4622,2
18,S,4844,2
45,S,4891,0
79,S,4176,4
52,S,4545,4
96,S,3872,12
97,S,4838,0
49,S,3311,10
31,S,3809,10
98,S,4880,0
99,S,4909,0
53,S,4580,2
83,S,3790,8
32,S,4766,2
54,S,4827,0
46,S,4201,2
50,S,4579,2
51,S,4908,0
55,S,4848,0
52,S,4861,0
84,S,4565,2
49,S,3041,10
56,S,4771,0
85,S,4847,0
57,S,4863,2
100,S,4222,6
47,S,4395,4
86,S,4833,0
53,S,4575,4
101,S,4819,0
80,S,3454,10
19,S,3289,12
58,S,4586,2
81,S,4933,0
102,S,4811,2
33,S,3877,6
87,S,4615,2
20,S,4834,2
103,S,4878,0
34,S,4850,0
35,S,4965,0
48,S,4354,4
104,S,4708,4
50,S,3956,6
49,S,4860,0
21,S,4632,4
105,S,4909,0
22,S,4970,0
88,S,4514,4
54,S,4140,6
50,S,4860,0
89,S,4917,2
59,S,4275,6
51,S,4879,0
82,S,4223,6
90,S,4880,0
106,S,4662,2
91,S,4924,0
51,S,4587,2
107,S,4963,0
83,S,4854,0
52,S,4771,2
36,S,4292,6
23,S,4529,4
24,S,4972,0
52,S,4835,0
25,S,4869,0
26,S,4790,2
92,S,4474,4
37,S,4591,2
84,S,4484,2
93,S,4893,0
27,S,4799,2
53,S,4371,4
28,S,4893,0
85,S,4737,0
60,S,3971,4
54,S,4838,0
86,S,4887,0
55,S,4934,0
29,S,4816,2
61,S,4871,0
38,S,4507,2
94,S,4607,4
108,S,3907,6
56,S,4773,2
109,S,4833,2
39,S,4707,2
53,S,3721,8
57,S,4657,2
95,S,4338,2
30,S,4234,4
62,S,4232,4
31,S,4902,0
58,S,4669,2
55,S,2888,14
59,S,4958,0
60,S,4963,0
40,S,4369,6
56,S,4797,0
87,S,3879,10
61,S,4852,0
62,S,4896,0
88,S,4869,2
110,S,4067,8
57,S,4842,0
41,S,4709,2
42,S,4988,0
96,S,4418,6
111,S,4883,0
32,S,4474,4
33,S,4912,0
112,S,4733,2
43,S,4629,4
113,S,4955,0
63,S,4100,6
114,S,4981,0
54,S,3787,8
55,S,4981,0
63,S,4446,4
115,S,4917,0
64,S,4884,0
56,S,4794,0
44,S,4720,2
64,S,4670,2
65,S,4851,0
34,S,4425,4
116,S,4662,2
65,S,4817,2
35,S,4856,0
117,S,4874,0
66,S,4773,2
89,S,3955,4
57,S,4623,2
36,S,4889,0
118,S,4891,0
58,S,3733,10
59,S,4920,0
67,S,4552,4
119,S,4585,4
60,S,4813,0
37,S,4520,2
120,S,4947,0
68,S,4839,0
66,S,4299,6
121,S,4886,0
61,S,4811,2
69,S,4861,0
58,S,4273,6
38,S,4731,4
97,S,3154,12
45,S,3724,10
67,S,4582,2
68,S,4944,0
39,S,4591,4
70,S,4422,4
98,S,4494,4
71,S,4879,0
99,S,4759,2
72,S,4795,0
122,S,3971,10
123,S,4964,0
100,S,4869,0
40,S,4323,4
46,S,4024,6
124,S,4680,0
41,S,4837,2
59,S,3679,12
69,S,3893,8
125,S,4804,0
60,S,4781,0
70,S,4891,0
126,S,4869,0
127,S,4950,0
42,S,4498,4
101,S,4097,6
102,S,4869,0
71,S,4507,4
103,S,4963,0
90,S,2124,22
128,S,4491,4
104,S,4787,0
61,S,4103,6
129,S,4706,2
62,S,4879,0
43,S,4223,8
130,S,4679,2
105,S,4437,4
47,S,3307,12
72,S,4087,8
63,S,4519,4
131,S,4737,2
44,S,4324,4
106,S,4555,2
73,S,2578,26
91,S,3786,8
107,S,4922,2
45,S,4886,0
73,S,4227,6
92,S,4579,4
74,S,4546,2
75,S,4988,0
132,S,4213,8
93,S,4912,0
133,S,4893,0
62,S,854,30
76,S,4633,2
134,S,4794,2
48,S,3623,12
74,S,4480,6
77,S,4815,2
135,S,4664,2
136,S,4896,0
63,S,4438,4
78,S,4673,2
137,S,4879,2
49,S,4417,4
50,S,4939,0
46,S,3409,10
75,S,4109,6
47,S,4706,2
48,S,4898,0
79,S,4271,4
49,S,4897,0
138,S,4228,6
94,S,3350,8
108,S,2733,18
64,S,3996,6
80,S,4688,2
65,S,4871,0
95,S,4652,2
81,S,4830,2
66,S,4859,0
76,S,4214,8
96,S,4873,0
67,S,4929,0
97,S,4867,0
98,S,4927,0
77,S,4742,2
82,S,4514,4
83,S,4759,2
50,S,3818,10
99,S,4406,2
78,S,4426,2
64,S,1099,26
109,S,3685,10
51,S,2839,18
84,S,4428,4
68,S,3803,8
110,S,4666,2
51,S,4332,4
85,S,4855,0
69,S,4881,0
139,S,3144,16
86,S,4826,2
52,S,4411,4
140,S,4662,2
65,S,4151,6
66,S,4737,4
70,S,4068,6
87,S,4216,6
100,S,3448,12
71,S,4892,2
88,S,4846,0
89,S,4916,0
53,S,4075,10
90,S,4893,0
52,S,3543,12
101,S,4539,2
141,S,3800,8
53,S,4807,2
142,S,4885,0
91,S,4599,2
143,S,4974,0
92,S,4855,0
93,S,4887,0
72,S,3985,6
79,S,2391,22
80,S,4978,0
73,S,4819,2
144,S,4438,4
81,S,4812,2
145,S,4964,0
82,S,4890,0
111,S,2536,22
112,S,4712,2
102,S,3614,8
54,S,3124,16
146,S,4117,6
83,S,4080,8
54,S,3185,12
55,S,4310,6
147,S,4304,6
103,S,3749,8
55,S,4275,4
94,S,2570,20
74,S,2764,16
113,S,2965,16
104,S,4285,4
67,S,900,30
56,S,4313,4
105,S,4956,0
68,S,4894,0
69,S,4986,0
57,S,4895,0
95,S,4356,6
56,S,3706,10
84,S,3111,12
75,S,4263,4
58,S,4720,2
85,S,4875,0
59,S,4908,0
148,S,3522,10
149,S,4926,0
60,S,4834,0
96,S,4463,2
57,S,4486,4
106,S,3923,4
107,S,4883,0
150,S,4304,6
58,S,4266,6
151,S,4788,2
59,S,4907,2
97,S,3948,8
61,S,3683,8
86,S,3383,6
108,S,3921,4
152,S,4144,6
60,S,4193,8
62,S,4542,4
61,S,4706,2
63,S,4718,2
153,S,4603,2
109,S,4267,6
98,S,3740,8
87,S,3990,6
88,S,4931,0
154,S,4390,4
99,S,4664,2
64,S,4343,6
89,S,4787,0
110,S,4514,4
76,S,1788,26
62,S,4099,6
111,S,4915,0
155,S,4707,0
156,S,4951,0
100,S,4650,2
77,S,4786,2
101,S,4855,0
114,S,880,36
65,S,4335,6
63,S,4429,4
90,S,4073,6
66,S,4718,2
102,S,4546,4
112,S,4221,4
70,S,720,32
71,S,4860,2
78,S,4220,6
67,S,4670,2
79,S,4906,2
72,S,4867,2
157,S,4020,6
64,S,4437,4
115,S,4282,4
158,S,4928,0
116,S,4916,0
68,S,4806,2
113,S,4525,2
103,S,4420,6
117,S,4900,0
159,S,4698,4
104,S,4703,2
114,S,4474,2
91,S,3889,6
160,S,4581,2
161,S,4901,0
65,S,4106,8
162,S,4806,0
163,S,4959,0
92,S,4604,2
118,S,3928,8
115,S,4302,4
69,S,3681,12
119,S,4800,2
105,S,3996,6
70,S,4917,0
116,S,4779,0
120,S,4807,2
106,S,4772,2
80,S,3050,14
121,S,4740,4
107,S,4736,2
108,S,4924,0
122,S,4767,0
164,S,3847,10
71,S,4255,4
109,S,4714,2
81,S,4557,2
123,S,4811,0
66,S,3426,14
110,S,4865,0
93,S,3548,6
82,S,4774,2
124,S,4601,0
67,S,4605,2
117,S,3583,10
68,S,4857,0
69,S,4868,0
111,S,4116,6
73,S,1582,28
83,S,4198,6
118,S,4563,2
112,S,4900,0
165,S,3713,6
166,S,4821,0
74,S,4632,2
125,S,3984,4
70,S,4204,6
126,S,4830,0
113,S,4485,4
127,S,4743,2
119,S,4200,6
72,S,3040,14
71,S,4621,2
72,S,4934,0
167,S,4240,8
120,S,4579,2
121,S,4801,2
114,S,3985,6
128,S,4161,8
73,S,4321,0
168,S,4325,4
74,S,4890,0
75,S,4947,0
76,S,4985,0
73,S,3866,6
122,S,4299,4
94,S,1930,18
123,S,4568,2
169,S,4080,6
115,S,3827,10
75,S,2406,20
77,S,3803,2
124,S,4457,4
74,S,3631,8
125,S,4348,6
129,S,2803,16
78,S,4197,8
170,S,3827,8
130,S,4786,0
95,S,3158,12
126,S,4458,4
116,S,3354,12
79,S,4344,4
84,S,398,38
80,S,4907,0
131,S,4440,4
171,S,4208,6
81,S,4916,0
82,S,4927,0
172,S,4888,0
117,S,4487,4
118,S,4972,0
75,S,3307,16
127,S,4178,4
85,S,4257,4
173,S,4185,8
83,S,3844,10
128,S,4143,4
84,S,4892,0
76,S,3956,6
129,S,4925,0
132,S,3452,12
85,S,4624,4
96,S,2479,18
97,S,4771,2
98,S,4656,4
174,S,3359,20
86,S,2978,12
86,S,3927,8
133,S,3484,10
77,S,3309,8
78,S,4954,0
79,S,4885,0
80,S,4928,0
134,S,4630,2
119,S,1903,18
99,S,4029,8
130,S,2917,12
120,S,4785,0
100,S,4790,2
81,S,4532,2
82,S,4943,0
175,S,3388,10
77,S,4084,10
121,S,4312,4
176,S,4541,0
177,S,4888,0
178,S,4936,0
179,S,4812,0
101,S,3660,8
131,S,3377,10
102,S,4891,0
103,S,4872,0
78,S,3881,8
87,S,2338,18
122,S,3829,8
88,S,4802,0
89,S,4961,0
180,S,4356,4
90,S,4940,0
87,S,2101,22
104,S,4502,4
91,S,4648,2
135,S,2372,22
88,S,4592,2
92,S,4519,2
181,S,4130,6
105,S,4259,4
132,S,3582,8
93,S,4839,0
123,S,3718,10
106,S,4738,2
107,S,4885,2
133,S,4645,0
134,S,4466,2
89,S,3621,10
94,S,4073,8
79,S,2538,20
136,S,2803,14
124,S,3462,10
125,S,4776,2
182,S,2957,8
135,S,3795,6
183,S,4890,0
84,S,4997,0
184,S,4316,2
80,S,3397,12
185,S,4852,0
90,S,2960,12
108,S,2177,16
126,S,3669,6
186,S,4326,6
127,S,4351,2
91,S,4014,10
128,S,4899,0
95,S,1964,22
187,S,4435,2
85,S,2834,16
86,S,4836,0
81,S,3001,12
82,S,4743,2
96,S,3820,8
137,S,1416,30
97,S,4821,0
188,S,3733,8
92,S,3473,14
98,S,4916,0
138,S,4421,4
99,S,4634,4
129,S,2979,14
93,S,4392,0
189,S,4134,2
136,S,328,28
190,S,4517,2
137,S,4671,2
87,S,2534,16
100,S,3676,4
191,S,4559,4
94,S,3613,10
109,S,664,30
138,S,4388,2
88,S,4292,4
130,S,3111,12
110,S,4233,4
139,S,4275,4
192,S,3762,8
89,S,4093,8
111,S,4515,0
95,S,3739,10
193,S,4371,4
140,S,4264,6
101,S,2980,0
112,S,4437,2
90,S,4294,4
96,S,4236,8
83,S,482,36
84,S,4984,0
102,S,4459,2
194,S,4046,8
85,S,4510,4
131,S,2816,14
86,S,4886,0
97,S,3995,2
91,S,3660,12
87,S,4418,2
195,S,3852,10
141,S,2603,20
196,S,4585,2
197,S,4655,2
98,S,3467,12
132,S,2982,14
99,S,4895,0
140,S,3602,10
113,S,1396,22
88,S,2856,20
198,S,3850,10
103,S,1623,24
133,S,4001,6
142,S,3351,10
100,S,3851,10
101,S,4983,0
102,S,4849,0
89,S,4473,4
103,S,4918,0
104,S,4554,2
114,S,4247,6
134,S,4489,2
143,S,4135,4
104,S,4421,4
135,S,4512,2
115,S,4480,2
105,S,4381,4
136,S,4887,0
137,S,4854,0
138,S,4908,0
116,S,4478,8
105,S,4403,6
106,S,4374,6
117,S,4819,0
107,S,4915,2
90,S,3142,12
199,S,2459,14
106,S,3784,8
141,S,1225,32
91,S,3883,6
200,S,3732,8
93,S,3699,8
118,S,2731,14
139,S,1813,20
140,S,4862,0
201,S,3961,4
141,S,4865,0
94,S,4084,2
202,S,4789,2
95,S,4783,0
203,S,4759,2
92,S,2964,14
107,S,2033,24
142,S,1225,26
96,S,3408,14
93,S,3548,12
145,S,4103,6
142,S,2934,10
204,S,2984,8
109,S,4290,4
94,S,4260,4
110,S,4873,0
111,S,4819,2
97,S,3795,8
112,S,4704,2
205,S,4010,4
143,S,3222,12
113,S,4620,2
143,S,3252,10
144,S,4696,0
146,S,3073,14
145,S,4901,0
147,S,4935,0
119,S,98,30
148,S,4508,2
114,S,3905,12
144,S,4065,4
145,S,4865,2
149,S,4411,2
95,S,2598,16
206,S,3203,12
115,S,4177,4
207,S,4635,2
120,S,3305,14
98,S,2231,20
121,S,4868,0
116,S,4600,2
150,S,4025,4
208,S,4383,4
146,S,3608,8
151,S,4775,2
122,S,4586,2
146,S,2614,10
152,S,4890,0
96,S,3450,14
97,S,4956,0
147,S,4102,6
147,S,4182,4
117,S,3705,6
109,S,3050,14
123,S,3413,8
153,S,3076,12
99,S,2333,18
98,S,3122,14
124,S,4326,6
125,S,4776,2
154,S,4457,4
148,S,2984,13
126,S,4278,2
118,S,2132,20
209,S,1066,22
110,S,2696,16
119,S,4890,0
148,S,1906,22
111,S,4855,0
127,S,3753,8
128,S,4754,2
120,S,4154,2
149,S,3016,15
121,S,4745,2
155,S,2540,12
210,S,3795,10
112,S,3491,10
211,S,4510,0
149,S,3388,10
150,S,4876,0
99,S,1468,28
151,S,4850,0
150,S,3766,8
100,S,780,28
101,S,4756,0
129,S,2827,14
130,S,4850,0
131,S,4833,0
132,S,4841,0
122,S,2400,20
100,S,3138,16
152,S,2823,12
101,S,4228,4
102,S,4897,0
103,S,4333,2
102,S,2418,20
133,S,2643,14
134,S,4725,0
113,S,411,38
135,S,4574,2
212,S,26,30
153,S,1551,18
123,S,872,30
104,S,2459,16
154,S,4714,0
213,S,3747,8
157,S,3194,12
214,S,4945,0
124,S,4795,0
215,S,4786,2
155,S,4710,0
125,S,4722,2
158,S,4484,4
103,S,1782,28
159,S,4882,0
216,S,4518,4
114,S,2496,20
156,S,4392,4
126,S,4382,4
127,S,4643,2
152,S,2602,14
217,S,3961,6
157,S,3902,4
104,S,3488,12
136,S,1041,26
160,S,2959,12
158,S,3983,6
137,S,4525,2
138,S,4623,2
218,S,3183,8
161,S,3790,10
139,S,4507,2
162,S,4603,2
128,S,1801,22
163,S,4418,4
106,S,4672,4
219,S,3122,10
220,S,4790,0
140,S,3103,14
105,S,1002,28
159,S,1402,22
160,S,4684,2
107,S,2714,16
161,S,3742,8
129,S,1308,28
162,S,4056,6
116,S,1475,32
164,S,460,32
221,S,1158,22
141,S,878,22
117,S,4063,6
130,S,2741,18
165,S,3642,2
118,S,4285,4
119,S,4817,4
163,S,2767,18
222,S,2331,20
164,S,4014,6
223,S,4814,2
155,S,3563,8
224,S,4049,6
107,S,2487,18
156,S,4333,6
109,S,3569,12
110,S,4667,2
108,S,3878,8
120,S,922,26
132,S,4961,0
167,S,4990,0
121,S,4203,6
143,S,3594,12
109,S,3271,12
110,S,4638,3
122,S,4043,8
111,S,4836,1
133,S,3301,14
166,S,4958,0
112,S,4640,4
167,S,4897,0
225,S,293,28
157,S,599,30
144,S,2873,14
226,S,4286,6
134,S,3503,14
168,S,3349,10
123,S,2848,14
169,S,3992,6
112,S,4082,4
168,S,181,36
158,S,2405,12
113,S,1578,24
170,S,4182,6
145,S,2408,14
114,S,4734,2
135,S,2201,24
171,S,4018,6
172,S,3936,8
159,S,2595,18
160,S,4966,0
136,S,3043,14
115,S,2543,16
124,S,373,32
125,S,4864,0
228,S,4778,0
229,S,4669,2
230,S,4920,0
146,S,1445,22
173,S,3135,12
116,S,3427,8
114,S,4815,0
147,S,4072,4
231,S,3746,14
137,S,2846,16
148,S,4830,2
117,S,4280,4
126,S,2864,18
149,S,3892,8
150,S,4764,2
174,S,2543,20
115,S,2920,14
170,S,3077,14
138,S,3094,16
116,S,4816,0
161,S,388,32
232,S,2345,18
151,S,3304,10
233,S,4255,2
127,S,2038,18
175,S,3141,18
128,S,4842,0
139,S,3300,16
234,S,4605,4
140,S,4598,2
176,S,4244,6
162,S,2674,20
141,S,4431,4
118,S,376,32
119,S,4272,4
171,S,1300,26
142,S,3941,10
177,S,3507,10
178,S,4574,4
172,S,3879,6
129,S,1213,32
179,S,3660,10
143,S,3104,16
130,S,4615,4
144,S,4790,0
131,S,4667,2
180,S,4415,2
153,S,4897,0
173,S,3242,12
235,S,96,32
236,S,4361,6
118,S,2357,20
174,S,3401,10
181,S,2694,18
132,S,2243,24
145,S,1922,28
119,S,3772,10
182,S,4404,2
154,S,2074,18
120,S,4700,2
155,S,4679,0
183,S,4294,4
156,S,4729,2
121,S,3713,12
175,S,3094,12
157,S,4485,4
237,S,1705,24
164,S,1933,16
146,S,3229,12
133,S,3101,18
238,S,4893,0
121,S,3152,14
176,S,2918,16
158,S,3166,10
239,S,3164,14
177,S,4372,4
240,S,4779,0
122,S,2014,16
147,S,1897,22
184,S,803,30
134,S,1694,22
123,S,3710,8
159,S,2657,18
185,S,4425,4
186,S,4877,0
135,S,4176,6
148,S,3849,10
124,S,4058,6
241,S,2080,20
125,S,3944,8
242,S,4500,4
187,S,3161,10
160,S,2871,12
161,S,4897,0
162,S,4389,4
123,S,3666,10
124,S,4481,2
188,S,3496,6
243,S,3070,16
244,S,4789,0
149,S,1432,28
163,S,3824,6
126,S,2600,16
245,S,4688,2
127,S,4748,2
164,S,4534,0
179,S,3684,10
180,S,4740,2
246,S,4386,5
166,S,1058,28
128,S,4074,6
167,S,4813,2
181,S,4437,2
129,S,4554,4
247,S,3584,13
189,S,2140,18
130,S,3543,10
182,S,2878,16
190,S,3776,12
191,S,4783,2
183,S,4405,4
165,S,1112,22
192,S,4441,4
150,S,339,40
151,S,4722,2
137,S,1442,24
184,S,4056,6
138,S,4495,4
139,S,4901,0
140,S,4931,0
193,S,3186,10
194,S,4748,0
185,S,3357,14
169,S,4524,4
126,S,2473,0
195,S,4394,2
152,S,2835,0
196,S,4739,0
170,S,4469,2
166,S,1949,20
153,S,3906,1
186,S,3212,12
154,S,4580,0
171,S,3525,10
132,S,3997,8
249,S,2775,20
167,S,2944,14
127,S,2495,2
250,S,4902,0
168,S,4887,0
197,S,2579,14
198,S,4853,0
199,S,4841,0
128,S,4373,0
172,S,3475,12
200,S,4617,2
173,S,4880,1
201,S,4840,0
129,S,4527,2
155,S,2892,0
202,S,4828,0
203,S,4931,0
156,S,4921,0
204,S,4889,0
133,S,3002,14
142,S,4293,0
205,S,4404,2
251,S,2750,18
130,S,3626,0
187,S,969,28
252,S,4196,6
188,S,4632,0
174,S,2463,2
134,S,2630,18
135,S,4551,0
157,S,1837,2
206,S,2406,14
136,S,4053,0
